"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Ferroptosis","ACSL4","acyl-CoA synthetase long chain family member 4","ENSG00000068366.21","protein_coding",31789401,"Overexpression induced ferroptosis. The opposite results were observed when ACSL4 was silenced."
"Ferroptosis","LONP1","lon peptidase 1, mitochondrial","ENSG00000196365.12","protein_coding",31822343,"Inhibition of LONP1 negatively regulates erastin-induced cell death."
"Ferroptosis","CD82","CD82 molecule","ENSG00000085117.12","protein_coding",33655331,"This study identified that the high expression of the KAI1 gene promoted the occurrence of ferroptosis in PC cells through its extensive effect on FPN and GPX4."
"Ferroptosis","IL1B","interleukin 1 beta","ENSG00000125538.12","protein_coding",33376672,"We observed that both IL-1Î² and FAC induced reactive oxygen species (ROS), and lipid ROS accumulation and ferroptosis related protein expression changes in chondrocytes. Ferrostatin-1, a ferroptosis specific inhibitor, attenuated the cytotoxicity, ROS and lipid-ROS accumulation and ferroptosis related protein expression changes induced by IL-1Î² and FAC and facilitated the activation of Nrf2 antioxidant system."
"Ferroptosis","CTSB","cathepsin B","ENSG00000164733.22","protein_coding",33340545,"Cathepsin B is an executioner of ferroptosis"
"Ferroptosis","POR","cytochrome p450 oxidoreductase","ENSG00000127948.17","protein_coding",33321093,"The oxidoreductases POR and CYB5R1 are required for ferroptosis. Knockdown of POR in vivo protects ConA-induced ferroptotic liver damage"
"Ferroptosis","CYB5R1","cytochrome b5 reductase 1","ENSG00000159348.13","protein_coding",33321093,"The oxidoreductases POR and CYB5R1 are required for ferroptosis. Genetic knockout of POR and CYB5R1 decreases cellular hydrogen peroxide generation, preventing lipid peroxidation and ferroptosis."
"Ferroptosis","ELOVL5","ELOVL fatty acid elongase 5","ENSG00000012660.14","protein_coding",33288688,"Biochemical and lipidomics analyses support the hypothesis that ELOVL5 and FADS1 are required to maintain intracellular levels of AA and AdA and promote ferroptosis."
"Ferroptosis","FADS1","fatty acid desaturase 1","ENSG00000149485.19","protein_coding",33288688,"Biochemical and lipidomics analyses support the hypothesis that ELOVL5 and FADS1 are required to maintain intracellular levels of AA and AdA and promote ferroptosis."
"Ferroptosis","ALOX12","arachidonate 12-lipoxygenase, 12S type","ENSG00000108839.12","protein_coding",33290842,"Hydrogen sulfide guards myoblasts from ferroptosis by inhibiting ALOX12 acetylation."
"Ferroptosis","FBXW7","F-box and WD repeat domain containing 7","ENSG00000109670.17","protein_coding",33271455,"Results revealed that FBW7 regulated lipid peroxidation and promoted ferroptosis, a non-apoptotic form of cell death."
"Ferroptosis","PTEN","phosphatase and tensin homolog","ENSG00000171862.14","protein_coding",33229547,"Notably, we found that cancer cells carrying PIK3CA activating mutation or PTEN deletion appeared to be more resistant to RSL3. These mutations lead to the activation of the oncogenic PI3K-AKT signaling pathway. Therefore, sustained activation of the PI3K-AKT-mTOR pathway protects cancer cells from ferroptotic cell death."
"Ferroptosis","NR1D1","nuclear receptor subfamily 1 group D member 1","ENSG00000126368.6","protein_coding",33068011,"Targeted inhibition of Rev-erb-Î±/Î² limits ferroptosis to ameliorate folic acid-induced AKI in mice."
"Ferroptosis","NR1D2","nuclear receptor subfamily 1 group D member 2","ENSG00000174738.13","protein_coding",33068011,"Targeted inhibition of Rev-erb-Î±/Î² limits ferroptosis to ameliorate folic acid-induced AKI in mice."
"Ferroptosis","TBK1","TANK binding kinase 1","ENSG00000183735.11","protein_coding",33312375,"hTBK1-c.978T>A mutation significantly inhibited the proliferation of NSC-34 cells via inducing cell ferroptosis, while the effect of TBK1 mutation was notably reversed by Ferrostatin-1 or p62 siRNA."
"Ferroptosis","IL6","interleukin 6","ENSG00000136244.12","protein_coding",33166496,"IL-6 exposure caused cartilage cell ferroptosis by inducing cellular oxidative stress and disturbing iron homeostasis. Overexpressing miR-10a-5p suppressed IL-6R expression, and partially abolished IL-6-induced ferroptosis."
"Ferroptosis","USP7","ubiquitin specific peptidase 7","ENSG00000187555.17","protein_coding",33157209,"USP7 promotes ferroptosis in the I/R-treated hearts via activation of p53/TfR1 pathway."
"Ferroptosis","MIR182","microRNA 182","ENSG00000207990","miRNA",33116120,"In conclusion, we demonstrated that I/R induced upregulation of miR-182-5p and miR-378a-3p, leading to activation of ferroptosis in renal injury through downregulation of GPX4 and SLC7A11."
"Ferroptosis","MIR378A","microRNA 378a","ENSG00000199047.3","miRNA",33116120,"In conclusion, we demonstrated that I/R induced upregulation of miR-182-5p and miR-378a-3p, leading to activation of ferroptosis in renal injury through downregulation of GPX4 and SLC7A11."
"Ferroptosis","CTSB","cathepsin B","ENSG00000164733.22","protein_coding",33268027,"Mechanistically, nuclear CTSB accumulation causes DNA damage and subsequent activation of the stimulator of interferon response CGAMP interactor 1 (STING1/STING)-dependent DNA sensor pathway, which ultimately leads to autophagy-dependent ferroptosis."
"Ferroptosis","ACSL4","acyl-CoA synthetase long chain family member 4","ENSG00000068366.21","protein_coding",33070393,"Inhibition of ACSL4 attenuates ferroptotic damage after pulmonary ischemia-reperfusion."
"Ferroptosis","ATF4","activating transcription factor 4","ENSG00000128272.18","protein_coding",33055209,"We identify ATF4 as differentially expressed in P47 and S47 cells and show that ATF4 can reverse the redox status and rescue metabolism of S47 cells, as well as increase sensitivity to ferroptosis."
"Ferroptosis","BECN1","beclin 1","ENSG00000126581.13","protein_coding",33058849,"Beclin1 haploinsufficiency rescues low ambient temperature-induced cardiac remodeling and contractile dysfunction through inhibition of ferroptosis and mitochondrial injury."
"Ferroptosis","AQP3","aquaporin 3 (Gill blood group)","ENSG00000165272.16","protein_coding",33017631,"Further, we observed that aquaporin (AQP) 3, 5, and 8 bind nicotinamide-adenine dinucleotide phosphate oxidase 2 and regulate the permeability of extracellular H2O2, thereby contributing to ferroptosis."
"Ferroptosis","AQP5","aquaporin 5","ENSG00000161798.7","protein_coding",33017631,"Further, we observed that aquaporin (AQP) 3, 5, and 8 bind nicotinamide-adenine dinucleotide phosphate oxidase 2 and regulate the permeability of extracellular H2O2, thereby contributing to ferroptosis."
"Ferroptosis","AQP8","aquaporin 8","ENSG00000103375.11","protein_coding",33017631,"Further, we observed that aquaporin (AQP) 3, 5, and 8 bind nicotinamide-adenine dinucleotide phosphate oxidase 2 and regulate the permeability of extracellular H2O2, thereby contributing to ferroptosis."
"Ferroptosis","LINC00618","long intergenic non-protein coding RNA 618","","lncRNA",33002417,"LINC00618 also accelerates ferroptosis by increasing the levels of lipid reactive oxygen species (ROS) and iron, two surrogate markers of ferroptosis, and decreasing the expression of solute carrier family 7 member 11 (SLC7A11)"
"Ferroptosis","IREB2","iron responsive element binding protein 2","ENSG00000136381.13","protein_coding",32947011," Further studies have found that ART could lead to the accumulation of IRP 2 a in hepatic stellate cell by inhibiting the ubiquitination of it, thus inducing the increase of iron in HSC (hepatic stellate cell), which could product a large number of ROS (reactive oxide species), resulting the occurrence of ferroptosis in cells."
"Ferroptosis","MT1DP","metallothionein 1D, pseudogene","ENSG00000205361.10","transcribed_pseudogene",32929075,"We found that ectopic expression of MT1DP sensitized A549 and H1299 cells to erastin-induced ferroptosis through downregulation of NRF2."
"Ferroptosis","ACSL4","acyl-CoA synthetase long chain family member 4","ENSG00000068366.21","protein_coding",32939090,"_NA_"
"Ferroptosis","PEX10","peroxisomal biogenesis factor 10","ENSG00000157911.11","protein_coding",32939090,"Genome-wide CRISPR screens identify peroxisome components as contributors to ferroptosis susceptibility."
"Ferroptosis","KEAP1","kelch like ECH associated protein 1","ENSG00000079999.14","protein_coding",32939090,"_NA_"
"Ferroptosis","AGPAT3","1-acylglycerol-3-phosphate O-acyltransferase 3","ENSG00000160216.21","protein_coding",32939090,"_NA_"
"Ferroptosis","PEX12","peroxisomal biogenesis factor 12","ENSG00000108733.11","protein_coding",32939090,"Genome-wide CRISPR screens identify peroxisome components as contributors to ferroptosis susceptibility."
"Ferroptosis","CHP1","calcineurin like EF-hand protein 1","ENSG00000187446.12","protein_coding",32939090,"_NA_"
"Ferroptosis","GPAT4","glycerol-3-phosphate acyltransferase 4","ENSG00000158669.11","protein_coding",32939090,"_NA_"
"Ferroptosis","BRPF1","bromodomain and PHD finger containing 1","ENSG00000156983.17","protein_coding",32939090,"_NA_"
"Ferroptosis","OSBPL9","oxysterol binding protein like 9","ENSG00000117859.19","protein_coding",32939090,"_NA_"
"Ferroptosis","INTS2","integrator complex subunit 2","ENSG00000108506.13","protein_coding",32939090,"_NA_"
"Ferroptosis","MMD","monocyte to macrophage differentiation associated","ENSG00000108960.9","protein_coding",32939090,"_NA_"
"Ferroptosis","CYP4F8","cytochrome P450 family 4 subfamily F member 8","ENSG00000186526.13","protein_coding",32939090,"_NA_"
"Ferroptosis","MLLT1","MLLT1 super elongation complex subunit","ENSG00000130382.9","protein_coding",32939090,"_NA_"
"Ferroptosis","TTPA","alpha tocopherol transfer protein","ENSG00000137561.5","protein_coding",32939090,"_NA_"
"Ferroptosis","GRIA3","glutamate ionotropic receptor AMPA type subunit 3","ENSG00000125675.20","protein_coding",32939090,"_NA_"
"Ferroptosis","SELENOI","selenoprotein I","ENSG00000138018","protein_coding",32939090,"_NA_"
"Ferroptosis","POM121L12","POM121 transmembrane nucleoporin like 12","ENSG00000221900.6","protein_coding",32939090,"_NA_"
"Ferroptosis","LIG3","DNA ligase 3","ENSG00000005156.12","protein_coding",32939090,"_NA_"
"Ferroptosis","AEBP2","AE binding protein 2","ENSG00000139154.16","protein_coding",32939090,"_NA_"
"Ferroptosis","AGPS","alkylglycerone phosphate synthase","ENSG00000018510.18","protein_coding",32939090,"Genome-wide CRISPR screens identify peroxisome components as contributors to ferroptosis susceptibility."
"Ferroptosis","CDCA3","cell division cycle associated 3","ENSG00000111665.12","protein_coding",32939090,"_NA_"
"Ferroptosis","PEX2","peroxisomal biogenesis factor 2","ENSG00000164751.15","protein_coding",32939090,"Genome-wide CRISPR screens identify peroxisome components as contributors to ferroptosis susceptibility."
"Ferroptosis","LPCAT3","lysophosphatidylcholine acyltransferase 3","ENSG00000111684.11","protein_coding",32939090,"_NA_"
"Ferroptosis","PEX6","peroxisomal biogenesis factor 6","ENSG00000124587.14","protein_coding",32939090,"_NA_"
"Ferroptosis","TIMM9","translocase of inner mitochondrial membrane 9","ENSG00000100575.14","protein_coding",32939090,"_NA_"
"Ferroptosis","DCAF7","DDB1 and CUL4 associated factor 7","ENSG00000136485.16","protein_coding",32939090,"_NA_"
"Ferroptosis","LCE2C","late cornified envelope 2C","ENSG00000187180.4","protein_coding",32939090,"_NA_"
"Ferroptosis","FAR1","fatty acyl-CoA reductase 1","ENSG00000197601.14","protein_coding",32939090,"Genome-wide CRISPR screens identify peroxisome components as contributors to ferroptosis susceptibility."
"Ferroptosis","PHF21A","PHD finger protein 21A","ENSG00000135365.17","protein_coding",32939090,"_NA_"
"Ferroptosis","SMAD7","SMAD family member 7","ENSG00000101665.10","protein_coding",32939090,"_NA_"
"Ferroptosis","LYRM1","LYR motif containing 1","ENSG00000102897.10","protein_coding",32939090,"_NA_"
"Ferroptosis","AMN","amnion associated transmembrane protein","ENSG00000166126.11","protein_coding",32939090,"_NA_"
"Ferroptosis","PEX3","peroxisomal biogenesis factor 3","ENSG00000034693.15","protein_coding",32939090,"Genome-wide CRISPR screens identify peroxisome components as contributors to ferroptosis susceptibility."
"Ferroptosis","MTCH1","mitochondrial carrier 1","ENSG00000137409.21","protein_coding",32939090,"_NA_"
"Ferroptosis","ZEB1","zinc finger E-box binding homeobox 1","ENSG00000148516.23","protein_coding",32896720,"CDH1 silencing or ZEB1 overexpression increased the susceptibility to ferroptosis, whereas CDH overexpression or ZEB1 silencing decreased the susceptibility, in vitro and in vivo."
"Ferroptosis","SIRT1","sirtuin 1","ENSG00000096717.12","protein_coding",32896720,"Histone deacetylase SIRT1 gene silencing or pharmacological inhibition by EX-527 suppressed EMT and consequently decreased ferroptosis, whereas SIRT inducers, resveratrol and SRT1720, increased ferroptosis."
"Ferroptosis","ACADSB","acyl-CoA dehydrogenase short/branched chain","ENSG00000196177.13","protein_coding",32776663,"Overexpression of ACADSB inhibits CRC cell migration, invasion, and proliferation, while ACADSB knockdown has the opposite effect. More importantly, the study finds that ACADSB negatively regulates expression of glutathione reductase and glutathione peroxidase 4, the two main enzymes responsible for clearing glutathione (GSH) in CRC cells."
"Ferroptosis","PVT1","Pvt1 oncogene","ENSG00000249859.14","lncRNA",32827544,"PVT1 silencing or miR-214 overexpression significantly reduced infarct size and suppressed ferroptosis in vivo."
"Ferroptosis","IARS1","isoleucyl-tRNA synthetase 1","ENSG00000196305","protein_coding",32802409,"These evidences suggested cIARS to be a positive regulator of ferroptosis in HCC cells."
"Ferroptosis","SLC39A14","solute carrier family 39 member 14","ENSG00000104635.15","protein_coding",32374849,"Loss of hepatic Slc39a14 protects against ferroptosis-induced liver fibrosis in Trf-LKO mice"
"Ferroptosis","NCOA4","nuclear receptor coactivator 4","ENSG00000266412.6","protein_coding",32810738,"Additionally, NCOA4 expression was inhibited, which reduced degradation of ferritin and suppressed ferroptosis."
"Ferroptosis","MAP3K11","mitogen-activated protein kinase kinase kinase 11","ENSG00000173327.8","protein_coding",32710001,"Inhibition of MLK3 improves cardiac function and inhibits ferroptosis at week 8 of TAC."
